3.4844,2.526,2.4871,1.9038,1.9485,3.4468,2.8771,2.2179,2.4076,2.0926,2.988,2.1585,2.1275,3.2066,1.7483,1.5542,1.9729,1.8395,2.4346,2.7054,3.5107,2.7084,1.7606,1.2948,2.7534,2.1709,1.5894,3.3328,2.9207,2.5198,1.9485,2.3841
2.4964,1.9756,1.808,1.6301,1.5877,2.3963,1.9573,1.6549,1.7864,1.5313,2.0411,1.6914,1.6026,2.3423,1.2867,1.28,1.5422,1.3941,1.8062,2.0026,2.3833,1.9375,1.3108,1.0959,1.937,1.6038,1.2231,2.0548,2.1797,1.9028,1.4223,1.7647
3.3521,2.4192,2.3551,1.879,1.8812,2.9778,2.32,2.0173,1.9708,1.8068,2.5726,2.0685,2.396,2.8687,1.7096,1.6726,1.8376,1.6319,2.327,2.408,2.9981,2.3164,1.5935,1.1802,2.3548,2.0169,1.9357,2.5573,2.5786,2.3834,1.7991,2.1703
0.96794,1.0648,0.68754,0.76678,0.6976,0.80008,0.91557,1.7803,1.1029,2.8967,1.602,1.2302,5.9708,0.77099,0.93826,1.7228,1.7854,1.7817,2.5911,1.2808,0.7088,1.1007,0.86224,0.97852,0.72324,0.99128,1.6537,0.79842,3.002,1.2468,1.386,1.3287
3.5527,2.0077,2.1105,0.86377,1.4157,3.7772,2.5715,1.9251,2.506,2.0606,2.4333,2.6283,2.4268,4.8773,1.8311,1.6108,2.0433,1.3198,2.5468,2.293,3.5489,1.4786,3.1395,1.2478,2.3221,2.0465,1.2449,2.2135,1.1562,1.8353,1.8076,2.3815
3.5266,3.9474,3.6388,3.9344,4.0819,4.3666,4.2201,2.6009,4.2451,3.2528,3.4667,5.6804,4.674,5.0721,2.8272,3.4385,2.5781,1.7724,3.5176,3.0161,4.3561,3.423,7.1371,3.0521,4.0691,3.6513,2.7192,3.235,3.5291,3.0103,4.1161,3.8505
3.3726,3.7502,3.4998,3.815,3.9444,4.4749,4.2364,2.4887,4.2434,3.2321,3.3494,5.5966,4.5607,5.5381,2.6684,3.3314,2.536,1.7055,3.2693,2.9998,4.5,3.4092,6.7641,3.0926,4.1157,3.4686,2.6083,3.1942,3.3342,3.0496,4.0311,3.6948
1.28,1.4166,0.90525,1.0212,0.90343,1.0346,1.2099,2.3738,1.4706,3.8581,1.917,1.6388,2.404,1.0265,1.2473,2.2756,2.3788,2.3712,3.4529,1.6848,0.94181,1.4603,1.1497,1.2997,0.95382,1.3217,2.2019,1.0423,3.997,1.1796,1.8417,1.7538
1.097,1.0644,0.61681,0.61264,0.86981,0.99582,0.9722,0.47816,0.80485,0.8505,0.71469,1.2969,6.8056,3.8176,0.70348,0.67699,0.97252,0.66346,0.90356,1.5339,0.92822,1.3778,0.93948,0.7889,0.92607,0.45832,0.61654,1.0094,0.76017,0.96344,0.74211,0.51121
4.1404,4.2002,2.7563,1.8678,3.414,3.1899,2.9868,3.5548,3.0301,4.2145,4.3552,4.3516,3.9483,2.4619,3.8711,3.1533,5.1803,2.8915,3.3691,4.1268,2.4259,4.0353,1.6563,3.4009,3.2574,3.3929,3.5469,3.2015,2.5374,3.8176,2.6671,4.0588
1.1362,1.1948,1.9149,2.2209,0.78122,2.034,2.4595,1.6433,1.2648,1.264,1.3309,1.4319,1.4845,1.4393,1.4059,2.3363,1.539,0.49213,1.039,1.1667,1.8623,1.8838,2.2481,1.9981,2.3401,1.4081,2.6029,1.566,1.7961,1.7632,2.4069,2.2619
0.090828,0.048741,0.14639,0.18297,0.032245,0.28502,1.7553,0.066981,0.030113,0.55948,0.059331,0.053189,0.31302,0.036673,0.065544,0.059943,0.12621,1.4467,0.028771,0.048832,0.35905,3.914,0.066859,0.099947,1.8044,0.054648,0.11151,0.087069,0.11649,0.052169,0.14334,0.032201
0.97516,1.0275,0.94822,0.96046,1.2354,1.0926,2.4621,0.94621,1.4009,1.1254,1.0746,1.3897,2.525,2.6031,0.83119,0.83411,1.0259,0.88008,0.84414,1.096,0.91275,1.0233,1.9084,1.0159,2.4764,1.0424,0.83062,1.0136,0.81402,1.0901,0.95474,1.0445
2.597,2.596,2.0323,2.7349,3.0376,2.2592,2.7909,1.6926,2.8429,1.9841,2.3707,3.9507,2.4788,2.2392,1.6649,1.9198,2.1058,1.1165,1.789,2.1294,2.2712,1.8943,4.6336,2.0405,2.4366,2.3765,1.8061,1.999,2.5091,2.1636,2.1351,2.4404
4.0516,3.77,3.6782,4.0454,4.3788,3.8469,3.9598,2.662,4.6162,3.2678,3.4155,5.5935,4.352,3.6878,2.8081,3.4531,2.6323,1.9583,3.4915,3.0805,3.8556,3.5605,7.0929,3.2465,3.8571,3.509,2.716,3.0107,3.3546,3.0611,4.2139,3.5231
2.2027,1.994,1.8557,1.8808,2.0256,2.3114,2.2719,1.458,2.3199,1.8909,1.7225,2.4488,2.6171,2.8209,1.5411,1.8696,1.6272,1.5763,1.7769,1.6923,2.2445,1.7362,2.8686,1.706,2.1402,1.7648,1.4863,1.9393,1.9637,1.915,2.0981,1.951
1.755,1.4613,1.5048,1.4505,1.19,1.5814,1.3385,1.6799,1.7796,1.7036,1.6956,1.6391,3.6918,3.3326,1.493,1.6711,1.5399,0.81456,1.1773,1.7136,1.6293,1.1951,1.6852,2.365,1.1379,1.5206,1.248,1.5686,0.96287,1.9851,1.7452,1.7938
2.7065,2.781,2.5543,2.5949,2.8631,2.9401,4.0104,2.0285,3.1374,2.6636,2.6811,3.5841,3.9529,4.4737,2.1059,2.2692,2.045,1.2542,2.3473,2.4695,2.8842,2.4968,4.3004,2.4571,3.8789,2.5416,1.897,2.3396,2.2863,2.6668,2.8392,2.75
2.1484,2.1008,2.0626,2.2309,2.1427,2.4027,2.5744,1.6563,2.438,2.1845,1.9382,2.3852,2.8735,2.957,1.7485,2.0561,1.8341,1.5463,1.9149,1.8595,2.3626,1.7138,2.8385,1.9647,2.4772,1.9448,1.6681,2.0185,1.9706,2.209,2.3062,2.179
1.6285,1.8979,1.5222,1.205,1.428,2.3463,5.2396,1.5168,1.4597,1.5657,2.0598,1.015,3.6674,6.3631,1.4542,1.1497,1.389,0.99053,1.1852,1.2677,2.0567,1.5604,0.46762,1.388,4.9312,1.6166,1.1708,1.6572,1.1646,1.7264,1.4057,1.8669
0.78001,0.35149,0.6665,0.071017,0.18433,0.20864,0.29155,0.41532,0.24344,0.29352,0.6146,0.6394,0.43451,0.18218,0.66315,0.33737,0.13812,0.14122,0.56935,0.30502,0.11747,0.13413,0.17993,0.33812,0.24451,0.33517,3.3756,0.2516,0.61616,0.30805,0.12418,0.44849
2.8306,2.1497,1.9508,0.6904,1.8638,2.7662,2.3905,2.0144,1.4322,1.8856,2.2615,2.1507,2.9101,1.3539,1.3954,1.5219,2.1899,0.88345,2.1296,2.1239,2.7662,1.4958,1.2144,0.93818,2.1474,2.0737,1.5651,2.4205,2.1994,3.3863,1.5498,2.3773
0.96589,1.481,0.71618,0.3791,3.3992,0.79595,3.2748,0.74381,1.8159,1.3839,1.897,2.8313,8.5741,10.416,0.51005,0.9815,3.4351,10.372,1.7129,2.0425,0.51143,2.7833,7.8367,3.3625,2.6324,0.73288,1.3595,2.5108,3.4766,2.3193,1.0467,0.98504
3.4462,3.124,3.0935,3.1911,3.7225,3.3086,3.0632,2.3605,3.6772,2.8715,2.8507,4.5426,3.4755,3.1503,2.4885,2.89,2.5509,1.7738,2.886,2.5373,3.3838,2.8139,5.195,2.5281,3.0893,3.0912,2.4332,2.8962,2.932,3.0111,3.4054,3.071
2.0079,1.8872,1.8276,1.8775,2.0583,2.2987,2.2462,1.4583,2.1842,1.9007,1.6782,2.3894,2.6236,2.711,1.527,1.8499,1.6221,1.4509,1.7426,1.6402,2.2687,1.6462,2.7296,1.6542,2.1062,1.7564,1.459,1.9322,1.9185,1.9006,2.0782,1.918
3.87,3.7367,3.6437,4.0337,4.2753,3.7227,3.8393,2.6489,4.4323,3.2369,3.3742,5.5804,4.2114,3.4991,2.8092,3.433,2.6327,1.6395,3.4885,2.9514,3.8005,3.4075,6.8941,3.0909,3.7288,3.5066,2.716,2.8825,3.2747,3.041,4.1613,3.5204
2.1819,2.1039,1.9296,1.9853,2.1069,2.3982,2.386,1.5495,2.3342,1.9799,1.79,2.6008,2.6954,2.8193,1.6284,1.9623,1.7215,1.5775,1.8687,1.7442,2.3708,1.734,2.9532,1.7372,2.2238,1.8714,1.5661,2.0033,1.9687,2.0205,2.1959,2.0616
3.5732,2.8843,2.5909,1.3044,1.2287,5.1331,4.8893,2.2446,2.4294,3.9851,4.2398,1.6782,9.0077,10.405,2.6746,1.2495,2.0205,1.8059,1.9912,1.8424,5.0717,2.2399,0.79122,2.7739,5.0821,2.3082,1.9063,3.296,1.3402,3.4063,1.463,4.1346
0.022338,0.17757,0.0071174,0.31499,1.3272,0.023513,0.011624,0.17355,0.045269,0.038384,0.029767,0.0065227,0.50564,0.009937,0.025874,0.028545,0.037765,0.023479,0.067724,0.13823,0.022897,0.020133,0,0.022566,0.02029,0.017722,0.014832,0.021747,0.3154,0.022203,0.03943,0.066904
1.6064,1.878,3.0916,1.6826,4.7338,2.4569,1.7613,2.6925,1.9903,1.8415,1.8374,1.9961,1.2471,0.33522,2.0648,3.7278,2.1322,5.465,0.84067,2.0849,3.0451,3.9002,0.50577,2.8297,1.9499,2.8144,2.4272,4.0216,3.9913,3.8944,3.5345,2.4037
3.2457,3.1581,2.8904,3.1155,3.5058,3.1898,3.2876,2.1709,3.5512,2.6916,2.7264,4.7346,3.6949,2.9454,2.2712,2.7855,2.1439,1.3614,2.8417,2.463,3.2424,2.7829,5.6347,2.4806,3.1454,2.8772,2.2068,2.458,2.7139,2.5579,3.3588,2.8804
2.164,1.9905,1.8789,1.9081,2.0592,2.277,2.2483,1.4691,2.3053,1.9056,1.7496,2.5038,2.5742,2.7689,1.5363,1.9188,1.6646,1.4438,1.7789,1.6657,2.2464,1.7009,2.8175,1.6998,2.1234,1.7852,1.5137,1.9223,1.8862,1.928,2.1475,1.9632
0.65406,0.46713,0.92437,0.29134,2.2117,0.97386,1.9338,0.68231,0.63025,1.392,1.0414,0.50199,2.6012,1.8615,0.92651,0.93643,0.51969,0.67527,0.85918,1.0972,0.90952,0.52899,0.18889,0.4472,2.3125,0.51867,1.1551,1.1421,0.4514,1.5838,0.99931,1.137
0.16511,1.2635,0.30055,0.1281,2.6647,0.52305,1.4788,0.19934,0.35022,0.32282,0.28935,0.60802,2.7564,3.5129,0.24522,0.33076,0.55615,2.0955,0.27376,1.1183,0.47963,0.2007,0.046966,0.16518,0.88557,0.17902,0.25817,0.399,0.88465,1.15,0.37429,0.80636
1.0796,1.2615,1.0804,0.90937,1.4984,1.557,1.3766,1.0407,1.7038,1.4818,1.4796,1.2851,1.7395,4.9551,1.4492,1.3874,1.3711,2.5945,1.3238,1.6246,1.6141,1.1604,0.94716,1.4172,1.4836,1.0813,0.99085,1.3575,1.0985,2.1915,1.6045,1.5767
1.5365,1.2146,0.9386,0.69442,1.3245,1.9047,1.6125,0.65749,1.1868,0.85971,0.96727,2.2192,1.9902,3.3999,0.85981,0.87956,0.77476,1.5561,0.97524,1.1301,1.7058,1.1954,2.2269,0.84956,1.4838,0.94212,0.64513,1.3602,0.96231,0.9646,1.0094,1.1315
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7.1817,2.4721,0.5225,0.036717,2.8887,0.32616,0.14603,1.4252,0.60018,2.2898,1.6264,1.9608,0.41983,10.31,1.6828,1.0105,3.1259,1.1986,4.6862,1.491,0.32869,0.89301,0.19001,0.17794,0.20453,0.96443,0.62889,0.19154,2.3054,0.73357,0.50586,0.54739
4.1803,4.0223,3.9256,4.3572,4.6067,4.0055,4.1343,2.8524,4.7748,3.4806,3.6341,5.9593,4.533,3.7292,3.0254,3.7005,2.8363,1.764,3.7609,3.171,4.0868,3.6756,7.4034,3.3332,4.016,3.7754,2.9237,3.1047,3.5301,3.262,4.4803,3.7878
2.0115,1.895,1.8585,1.8681,2.1006,2.2811,2.2294,1.4043,2.1796,1.8138,1.6773,2.3791,2.5515,2.6917,1.5178,1.866,1.6346,1.4951,1.7703,1.625,2.2376,1.6346,2.7718,1.6569,2.1093,1.7671,1.4742,1.9261,1.8664,1.8953,2.0535,1.934
14.724,6.4427,10.194,10.244,11.671,7.2273,3.2301,7.0346,11.355,9.1997,8.3822,6.6508,5.3796,9.1901,8.7982,6.3435,12.136,8.2664,9.6234,5.4714,7.4292,5.6448,9.4467,4.3668,4.4712,8.8266,8.941,11.169,9.5001,10.682,7.8727,9.5742
0.76163,0.59232,1.3979,0.82766,0.82754,1.5985,1.4719,1.2236,1.0988,0.70358,1.2837,0.63949,0.67108,0.46855,0.68785,0.72978,0.66669,1.0531,1.0483,1.1494,1.3256,1.6411,0.24127,0.83614,1.3266,1.3798,0.50381,1.4783,1.1056,1.1189,1.3217,1.5202
0.73359,1.1877,0.65575,0.32973,3.1382,0.97133,1.539,0.56158,0.84775,1.75,0.66684,1.2434,2.9616,4.3809,0.73039,1.2115,0.90483,1.4125,0.38549,1.2668,0.8778,0.45402,1.5048,0.81842,1.03,0.38963,0.6808,0.7973,0.92986,1.9722,1.2834,1.2396
